market_id,location_id,district_code,state_name,district_name,population,male,female,literate,workers,households,households_with_internet,households_with_electric_lighting,urban_households,rural_households,households_with_computer,lpg_or_png_households,state_key,district_key,latitude,longitude,literacy_rate,worker_participation_rate,internet_penetration,computer_penetration,lpg_adoption_rate,urban_household_ratio,population_normalized,DSS,market_tier
481,481,481,GUJARAT,Bhavnagar,2880365,1490201,1390164,1887255,1150632,744077,7297,500757,356826,387251,28925,171327,GUJARAT,BHAVNAGAR,21.543062641158535,71.88823047439024,0.612836839543428,0.3437581022663695,0.048334183377150494,0.0949317913933797,0.3095237113192381,0.47955520732397316,0.25989174589111397,28.9965166386221,High Potential
482,482,482,GUJARAT,Anand,2092745,1087224,1005521,1551253,844794,621987,9902,378310,208909,413078,32523,147122,GUJARAT,ANAND,22.44983276352941,72.85244257333333,0.7563197400743473,0.35399359354158166,0.08394868061270437,0.1461853260870015,0.3181723877097246,0.33587357935133694,0.18862774498775983,27.433200080291627,High Potential
483,483,483,GUJARAT,Kheda,2299885,1185727,1114158,1660243,933983,622026,5710,372226,160547,461479,24502,99982,GUJARAT,KHEDA,20.95802763287671,73.35878009178082,0.724014203345879,0.3598926972166777,0.044680780809964904,0.09690690885391143,0.2138012701099759,0.2581033590235778,0.20736980987580328,23.64178155891111,Medium Potential
484,484,484,GUJARAT,Panch Mahals,2390776,1226961,1163815,1440805,1097507,567601,3456,398937,104238,463363,19753,59096,GUJARAT,PANCH MAHALS,22.68589235165877,73.66171332180095,0.5251813823230551,0.48885998160348454,0.026673627280230497,0.07937139934254256,0.13583815073663633,0.1836466109115382,0.21559364409294704,21.275719883568343,Medium Potential
485,485,485,GUJARAT,Dohad,2127086,1068651,1058435,1007171,999124,376504,1733,241117,52807,323697,13497,28030,GUJARAT,DOHAD,23.226090939908254,74.07837993165137,0.30979825299327896,0.5148097804290562,0.018016903704494637,0.08337293284215724,0.0949881099782655,0.14025614601704098,0.1917349249159258,18.15219790624244,Medium Potential
486,486,486,GUJARAT,Vadodara,4165626,2153736,2011890,2893080,1693473,1240425,53606,798277,692971,547454,117818,411734,GUJARAT,VADODARA,19.60952411330645,74.36263656129033,0.6783735693346871,0.36095247408930775,0.24297090414753547,0.3092965834066053,0.44952439164510744,0.5586561057701998,0.3761823950176545,40.80896677669902,Very High Potential
487,487,487,GUJARAT,Narmada,590297,301086,289211,370336,294795,160369,576,101940,22248,138121,4081,12997,GUJARAT,NARMADA,21.376535237931034,73.6930845862069,0.5664069098870137,0.5871025358240144,0.01212604177820198,0.04363663501815964,0.10407075127221199,0.13873005381339287,0.0526859765851766,18.715849428608355,Medium Potential
488,488,488,GUJARAT,Bharuch,1551019,805707,745312,1118276,627124,481996,10257,309091,181319,300677,29531,121542,GUJARAT,BHARUCH,21.770383405898123,72.98552774852547,0.7225358552918915,0.35558342640426754,0.11517715339320078,0.1804911107971958,0.3396917606956347,0.376183619781077,0.13961227794353748,28.540604610923353,High Potential
489,489,489,GUJARAT,The Dangs,228291,113821,114470,140968,118257,59618,137,29794,7516,52102,1393,2029,GUJARAT,THE DANGS,,,0.5499309564404222,0.6324190984686181,0.004588808510197247,0.035681725250646036,0.03933953524984492,0.1260693079271361,0.019931607840071575,17.730720342280275,Medium Potential
490,490,490,GUJARAT,Navsari,1329672,678165,651507,1001909,591834,409156,6726,267679,141417,267739,24397,114620,GUJARAT,NAVSARI,20.823746832167835,73.07327353846154,0.7767453088371752,0.4548613777981204,0.08697097108375076,0.17422341662898408,0.37820984738731245,0.34563100626655846,0.11958476111060443,29.11581100142342,High Potential
491,491,491,GUJARAT,Valsad,1705678,887222,818456,1170657,743245,498391,11020,329218,235981,262410,31285,137209,GUJARAT,VALSAD,20.447837839694657,73.03114179389313,0.6647267850965612,0.4320915283188863,0.12001783254193374,0.1862366780211362,0.37155411411658495,0.47348567690829085,0.15360585240293648,31.99515189264882,High Potential
492,492,492,GUJARAT,Surat,6081322,3402224,2679098,4571410,2553542,1899838,55694,1252452,1529998,369840,149331,815423,GUJARAT,SURAT,21.38716190456853,72.76567848807106,0.7737641043406973,0.39349710723719145,0.1619872518699168,0.24671591696545941,0.5834685105995367,0.8053307703077842,0.5495149176485576,48.75119695037212,Very High Potential
493,493,493,GUJARAT,Tapi,807022,402188,404834,490036,450902,218489,1601,142370,26217,192272,7567,27759,GUJARAT,TAPI,21.17089773678161,73.62856357586206,0.5327918101185927,0.7315654838769162,0.03389080436599432,0.07873133300842564,0.16741750734087338,0.11999231082571664,0.07229529401716082,21.83232807238878,Medium Potential
494,494,494,DAMAN AND DIU,Diu,52074,25642,26432,38058,15750,18850,368,10575,9062,9788,1055,6177,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DIU,20.719408700000002,70.9687019,0.7389625119515919,0.10749191155073168,0.10493694898278026,0.16024227435867686,0.443689653020496,0.48074270557029175,0.003987461618306819,25.620783061066632,Medium Potential
495,495,495,DAMAN AND DIU,Daman,191173,124659,66514,150348,105521,71079,1316,49249,61073,10006,4543,25844,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DAMAN,20.419658692307692,72.85669753846153,0.8316929216024467,0.7151099555694557,0.099064847668179,0.1906028025627821,0.4931260267095753,0.8592270572180251,0.016573164446644924,44.56224831986199,Very High Potential
496,496,496,DADRA AND NAGAR HAVELI,Dadra AND Nagar Haveli,343709,193760,149949,223230,157161,108783,2013,69558,60562,48221,6017,29101,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DADRA AND NAGAR HAVELI,20.195300833333334,73.05160283333333,0.6032645095886742,0.48445532265639046,0.09900728282552204,0.1577351561890315,0.3608281785281948,0.5567230173832308,0.030374649479775147,31.43860925346031,High Potential
497,497,497,MAHARASHTRA,Nandurbar,1648295,833170,815125,906509,792065,405012,2579,186202,71572,333440,17047,54335,MAHARASHTRA,NANDURBAR,21.456089429203537,74.28031988495576,0.43732299577602324,0.5411614793805427,0.028298627026031954,0.1072203976479369,0.17720291454286824,0.17671575163205042,0.1484138281223987,20.842357202052433,Medium Potential
498,498,498,MAHARASHTRA,Dhule,2050862,1054031,996831,1293916,936370,528790,6065,315332,146013,382777,27139,126138,MAHARASHTRA,DHULE,21.08721596849315,74.33968120684932,0.5723119331963122,0.4828083687483743,0.05802144058011503,0.14249450702890762,0.32093360139507965,0.27612662871839483,0.1848381635273663,25.93686485572354,Medium Potential
499,499,499,MAHARASHTRA,Jalgaon,4229917,2197365,2032552,2891882,1863571,1169788,14297,720791,373565,796223,56775,350029,MAHARASHTRA,JALGAON,20.702306421634617,74.66046128173076,0.6602975666946171,0.4438332709877063,0.062404189505385455,0.1318412885745109,0.4044909832129014,0.3193441888615715,0.3819994563950669,30.62267651981991,High Potential
500,500,500,MAHARASHTRA,Buldana,2586258,1337560,1248698,1879874,1219641,728192,4767,423036,152787,575405,24877,103898,MAHARASHTRA,BULDANA,,,0.7323347379037968,0.5193643760075463,0.029339347518840306,0.07693326882588533,0.1889383960444072,0.20981691641764813,0.23328089101987814,24.690634571858595,Medium Potential
501,501,501,MAHARASHTRA,Akola,1813906,932334,881572,1411281,768154,504235,6163,314490,196077,308158,24232,107463,MAHARASHTRA,AKOLA,20.765372411489363,77.05493342765958,0.8176584431846545,0.4022187265264393,0.062407702213483324,0.13001705900436372,0.2859319074013655,0.388860352811685,0.16339834153445704,28.541046626198945,High Potential
502,502,502,MAHARASHTRA,Washim,1197160,620302,576858,869917,569792,330846,1875,196022,55921,274925,10757,36840,MAHARASHTRA,WASHIM,20.218909891463415,77.17913346829268,0.7319683927231273,0.5300011757162068,0.024218053829498827,0.07063288164759618,0.14580099708956606,0.1690242590208133,0.10759505124073664,21.543758222038527,Medium Potential
503,503,503,MAHARASHTRA,Amravati,2888445,1480768,1407677,2251875,1236322,781815,9438,512492,272894,508921,36185,175917,MAHARASHTRA,AMRAVATI,21.12894717079646,77.64799588252212,0.820294549292935,0.4132814377755202,0.061530524401889886,0.12324081062441403,0.3023039257835661,0.349051885676279,0.26062282576122786,29.354572881627085,High Potential
504,504,504,MAHARASHTRA,Wardha,1300774,668385,632389,1019458,608235,388704,4313,266155,120218,268486,16260,114029,MAHARASHTRA,WARDHA,20.711204771311476,78.51398207213116,0.8271600295622463,0.5096465441419326,0.05584411115231587,0.10623165908426488,0.39641193153435794,0.30927904009220386,0.11697006481276392,28.282850741315364,High Potential
505,505,505,MAHARASHTRA,Nagpur,4653570,2384975,2268595,3673808,1868560,1308366,57964,917626,877522,430844,135750,599780,MAHARASHTRA,NAGPUR,22.09402219123457,78.83389016009585,0.8367128274091369,0.3487703231303242,0.24930219403772447,0.34281586987565427,0.6236923492152744,0.6707007060715426,0.4203316569165223,46.88799361485841,Very High Potential
506,506,506,MAHARASHTRA,Bhandara,1200334,605520,594814,899860,597305,356418,2932,227025,72575,283843,13165,55948,MAHARASHTRA,BHANDARA,21.189827593939395,79.22835329848485,0.7703645597451849,0.5827544730071793,0.039126488815668395,0.08753253281268938,0.2086197788841229,0.20362327379649736,0.1078822353382294,24.407245439810136,Medium Potential
507,507,507,MAHARASHTRA,Gondiya,1322507,661554,660953,1004243,665419,386515,2866,239981,66813,319702,13595,38044,MAHARASHTRA,GONDIYA,,,0.7864962353487712,0.5962311099241288,0.034399853598612806,0.08079426676894752,0.1280073292155908,0.17286004424149126,0.11893647060697002,23.41120264465314,Medium Potential
508,508,508,MAHARASHTRA,Gadchiroli,1072942,541328,531614,708365,584237,330840,1663,145459,37254,293586,11064,31014,MAHARASHTRA,GADCHIROLI,20.40583197586207,79.48790066422413,0.6211655309935931,0.6969740749936361,0.020485476584407438,0.07418038338455102,0.12155628805651553,0.11260428001450853,0.09635578399991893,21.511500916325858,Medium Potential
509,509,509,MAHARASHTRA,Chandrapur,2204307,1123834,1080473,1578615,1058172,684655,8239,418666,233331,451324,31419,172661,MAHARASHTRA,CHANDRAPUR,20.685401271503068,78.56084062368097,0.7144575106259641,0.5399719266399233,0.0613084915487761,0.12173909594196491,0.33972336068197884,0.3408008412996327,0.1987218950458843,29.5776505778353,High Potential
510,510,510,MAHARASHTRA,Yavatmal,2772348,1419965,1352383,2022574,1355999,798132,6094,446516,168889,629243,29917,134500,MAHARASHTRA,YAVATMAL,20.106599622428572,78.13838429542857,0.7368081467600536,0.5620551870473814,0.035683589758808934,0.08962163993782965,0.2245172116091899,0.21160534848872117,0.2501183480779838,26.209778934658384,High Potential
511,511,511,MAHARASHTRA,Nanded,3361292,1730075,1631217,2189425,1493953,821682,7548,488748,230563,591119,43055,116284,MAHARASHTRA,NANDED,19.199579883372092,77.36023347488373,0.606416854061588,0.45330338253856406,0.04471780350866774,0.1466046024656191,0.1873412382331505,0.280598820468259,0.3034061083532752,26.323718853884078,High Potential
512,512,512,MAHARASHTRA,Hingoli,1177345,606294,571051,790743,569182,284369,1221,159114,41913,242456,9676,27700,MAHARASHTRA,HINGOLI,67.15850432753624,28.62788674347826,0.6402172082492668,0.548246606871741,0.016215803032295365,0.07641183601200718,0.1266033839244745,0.14738948338250654,0.10580218643550066,20.30873129824427,Medium Potential
513,513,513,MAHARASHTRA,Parbhani,1836086,942870,893216,1157814,822797,427239,3982,272486,133759,293480,21196,59272,MAHARASHTRA,PARBHANI,67.8156999146789,28.06957450091743,0.57176972053596,0.4622347234063978,0.04550007017313603,0.13595656199384348,0.183503966768302,0.3130776918773801,0.16540519196999243,24.70506461412974,Medium Potential
514,514,514,MAHARASHTRA,Jalna,1959046,1011473,947573,1195523,930886,502830,3791,288895,98084,404746,17236,60219,MAHARASHTRA,JALNA,32.05408212783505,63.65833308556701,0.5378657704019751,0.5281017737685468,0.035124300135559915,0.07737375290487353,0.15738002083431735,0.19506393811029576,0.1765306351419236,21.969331234004954,Medium Potential
515,515,515,MAHARASHTRA,Aurangabad,3701282,1924469,1776813,2503837,1575079,979132,23258,589477,427343,551789,69937,246324,MAHARASHTRA,AURANGABAD,19.932176967281105,75.4306022967742,0.6482985668453962,0.40725716476883067,0.12958704371473137,0.21930567565886766,0.33887926356262094,0.43645085647287596,0.33416846541268375,33.664697656702884,High Potential
516,516,516,MAHARASHTRA,Nashik,6107187,3157186,2950001,4345366,2763328,1668932,45039,904710,764271,904661,138887,536781,MAHARASHTRA,NASHIK,20.201593015816325,74.09724791836734,0.7067304982635747,0.4728181397755936,0.14842223488281875,0.26435588817302774,0.43534421334849777,0.4579401677240295,0.5518551875545595,40.490229341929826,Very High Potential
517,517,517,MAHARASHTRA,Thane,11060148,5865078,5195070,8227161,4492767,3618151,256170,2231800,2904157,713994,551643,1610460,MAHARASHTRA,THANE,19.272943290229886,72.91458423850574,0.7606615770365257,0.36016623448836216,0.40368051534531096,0.5289153468668208,0.6053607276114806,0.8026632940416252,1.0000000000000002,63.15938922969028,Very High Potential
518,518,518,MAHARASHTRA,Mumbai Suburban,9356962,5031323,4325639,7575485,3735021,3078829,404757,1964657,3078829,0,652946,1586946,MAHARASHTRA,MUMBAI SUBURBAN,19.119234316101696,72.87383030762713,0.8703148800183536,0.343017531827309,0.7570965022247176,0.7566610323496404,0.7022040293802957,1.0,0.8458954208341839,76.63657893755177,Very High Potential
519,519,519,MAHARASHTRA,Mumbai,3085411,1684608,1400803,2509022,1284396,1107321,121344,625927,1107321,0,204234,494883,MAHARASHTRA,MUMBAI,19.45478120625,72.35563472410715,0.8762841408685433,0.3846845043546566,0.6296195684868326,0.6510748870973695,0.6078576455842556,1.0,0.27844434527816503,64.18244641379873,Very High Potential
520,520,520,MAHARASHTRA,Raigarh,2634200,1344345,1289855,1939994,1072969,959028,38570,547206,377160,581868,96301,328277,MAHARASHTRA,RAIGARH,,,0.7483341012629272,0.36287014406217033,0.22550478130170717,0.33005461070174047,0.4638059995583383,0.3932731891039678,0.23761869190267518,35.618114801985065,High Potential
521,521,521,MAHARASHTRA,Pune,9429408,4924105,4505303,7171723,4048993,3222457,235018,1925019,2056739,1165718,490260,1410448,MAHARASHTRA,PUNE,18.57284150315862,73.88254324613793,0.7885338364127454,0.4166351579498918,0.4160893219389996,0.5276665057753972,0.5951542436303677,0.6382518059977216,0.852450348095356,58.57795710338546,Very High Potential
522,522,522,MAHARASHTRA,Ahmadnagar,4543159,2342825,2200334,3151890,2204590,1323404,18370,677592,282011,1041393,68902,300116,MAHARASHTRA,AHMADNAGAR,,,0.6771286749739742,0.5526531125093394,0.07206929335953541,0.14532703115708512,0.30473390062024797,0.2130951697289717,0.41034164954781627,30.02671053512912,High Potential
523,523,523,MAHARASHTRA,Bid,2585049,1349106,1235943,1718507,1255548,698571,5614,402052,135457,563114,29198,82098,MAHARASHTRA,BID,,,0.6288015570337493,0.5537274189825535,0.03802021280012508,0.10609961035327853,0.1542992795035955,0.1939058449320112,0.2331715004799069,24.23165985787545,Medium Potential
524,524,524,MAHARASHTRA,Latur,2454196,1273140,1181056,1650672,1046857,585632,6217,381722,157016,428616,29758,96018,MAHARASHTRA,LATUR,18.441307268,76.410270178,0.6418171491892091,0.40971295939016705,0.05304789817070598,0.14054850301513747,0.21823522754308003,0.26811376427517625,0.2213318972318855,24.817133467149883,Medium Potential
525,525,525,MAHARASHTRA,Osmanabad,1657576,861535,796041,1137810,773916,444990,3209,240042,77832,367158,18183,49180,MAHARASHTRA,OSMANABAD,18.65105873148148,76.36898289814815,0.6648946170251391,0.5079456853153804,0.03321382684109432,0.10252677601565532,0.14465598671254212,0.17490730128766938,0.14925357469102826,21.938326308986937,Medium Potential
526,526,526,MAHARASHTRA,Solapur,4317756,2227852,2089904,2910676,1898395,1156231,15145,595560,376302,779929,59296,248255,MAHARASHTRA,SOLAPUR,19.28929751448598,73.8283089207944,0.644361988396462,0.44164767188000453,0.06751184972456784,0.14234565203086585,0.288120810209459,0.3254557264076124,0.38994714509691514,30.002527838717786,High Potential
527,527,527,MAHARASHTRA,Satara,3003741,1510842,1492899,2225694,1354947,975471,14093,562653,200949,774522,57423,271186,MAHARASHTRA,SATARA,17.641492494507574,74.14262352670455,0.7558548804440617,0.469445362859913,0.07536969946880177,0.17131721139820624,0.37527358276806105,0.2060020236378119,0.27105482881873416,28.059880603204256,High Potential
528,528,528,MAHARASHTRA,Ratnagiri,1615069,761121,853948,1199392,714076,639362,7752,367352,100824,538538,31062,100860,MAHARASHTRA,RATNAGIRI,17.33824511680441,73.28125323002754,0.7586095923021041,0.44764261756447976,0.06183741423234401,0.13202609140186866,0.20969105802309243,0.15769470190596252,0.14540753359710115,22.792124939086715,Medium Potential
529,529,529,MAHARASHTRA,Sindhudurg,849651,417332,432319,666067,347178,340836,3517,194228,44989,295847,15721,42540,MAHARASHTRA,SINDHUDURG,16.129457185714283,73.68495499137467,0.827490671601635,0.3660114672099294,0.05131682329423672,0.1226352321373606,0.16433438540119427,0.13199603328286919,0.0761523736932852,19.82629323564079,Medium Potential
530,530,530,MAHARASHTRA,Kolhapur,3876001,1980658,1895343,2825845,1704054,1179314,22269,770005,382818,796496,71879,340318,MAHARASHTRA,KOLHAPUR,16.60630039894737,74.30376235873685,0.7359897938964601,0.44157614776175313,0.10121110400950721,0.17927501702051254,0.38982459162953437,0.3246107482824761,0.3499770723218952,32.04064430609144,High Potential
531,531,531,MAHARASHTRA,Sangli,2822143,1435728,1386415,2049467,1215104,853673,13212,485126,226801,626872,49056,227034,MAHARASHTRA,SANGLI,17.25820594109589,74.36554455582191,0.731232803155691,0.419460498301388,0.08136610367090938,0.1659595680710441,0.3586737979626814,0.2656766701067036,0.2546238087379245,28.12505411835459,High Potential
532,532,532,ANDHRA PRADESH,Adilabad,2741239,1369597,1371642,1483347,1323667,817714,5512,566108,220248,597466,45202,194954,ANDHRA PRADESH,ADILABAD,,,0.4225728455436673,0.5468498019577669,0.03047185357562305,0.15760733797452528,0.32075819467663863,0.2693460060607988,0.24730360009786337,26.031015644343437,Medium Potential
533,533,533,ANDHRA PRADESH,Nizamabad,2551335,1250641,1300694,1389810,1261076,720298,5261,545913,155133,565165,35036,186740,ANDHRA PRADESH,NIZAMABAD,,,0.4286022628149753,0.5746334122026587,0.03375285606801071,0.13224834513680253,0.349454098699572,0.2153733593595984,0.2301210516258203,25.099028040318988,Medium Potential
534,534,534,ANDHRA PRADESH,Karimnagar,3776269,1880800,1895469,2206829,1876768,1165280,8831,926768,288044,877236,46584,344667,ANDHRA PRADESH,KARIMNAGAR,,,0.4947340867290367,0.581230884653252,0.035352142115437205,0.09914583603922708,0.39974896015380235,0.24718865851984073,0.3409533028161776,28.195983161472544,High Potential
535,535,535,ANDHRA PRADESH,Medak,3033288,1523030,1510258,1637137,1442203,789132,8635,604719,195479,593653,47170,163074,ANDHRA PRADESH,MEDAK,,,0.4202393558456972,0.5287970902447584,0.054950165699844566,0.17478470721556402,0.2770217042132163,0.24771394392826548,0.27372824675465685,26.022426019436594,Medium Potential
536,536,536,ANDHRA PRADESH,Hyderabad,3943323,2018575,1924748,2892155,1413297,1066289,149034,869721,1066289,0,274653,581509,ANDHRA PRADESH,HYDERABAD,,,0.7432756391281192,0.24373886037958126,0.8054760770888039,0.9305050439751793,0.7434014616878054,1.0,0.35606837913078226,69.91604953488832,Very High Potential
537,537,537,ANDHRA PRADESH,Rangareddy,5296741,2701008,2595733,3538028,2196078,1561322,142879,1211352,1129224,432098,291745,773246,ANDHRA PRADESH,RANGAREDDY,,,0.6340983094202475,0.38061505855531597,0.524335375194638,0.6603127325687135,0.674407297416983,0.7232486316083422,0.4785258860181337,57.40513449865229,Very High Potential
538,538,538,ANDHRA PRADESH,Mahbubnagar,4053028,2050386,2002642,1940646,2082501,1010015,6153,757821,161052,848963,60812,136843,ANDHRA PRADESH,MAHBUBNAGAR,,,0.31866323440510763,0.6222001884165084,0.0266922964718981,0.1764446223144937,0.17903367424099245,0.15945505759815448,0.36599450749103524,24.66418372046805,Medium Potential
539,539,539,ANDHRA PRADESH,Nalgonda,3488809,1759772,1729037,2001019,1741693,1030937,7715,789225,197433,833504,53777,228818,ANDHRA PRADESH,NALGONDA,,,0.4766560762651572,0.5866682172917864,0.03479896075691905,0.14570528133182203,0.29809112246475056,0.1915083074911464,0.31494386971432875,26.15797160970665,Medium Potential
540,540,540,ANDHRA PRADESH,Warangal,3512576,1759281,1753295,2065023,1705655,1046987,12952,828077,288249,758738,59006,237349,ANDHRA PRADESH,WARANGAL,,,0.5005711479606265,0.5534576130779288,0.06327144877561089,0.1617313013052739,0.3046256461072272,0.2753128739898394,0.3170943121986105,28.566021345583565,High Potential
541,541,541,ANDHRA PRADESH,Khammam,2797370,1390988,1406382,1630234,1410062,870625,8628,668519,201363,669262,42171,219710,ANDHRA PRADESH,KHAMMAM,,,0.49203216741502415,0.5984650284026941,0.04893623605662486,0.13147138769017697,0.3399602899605129,0.23128557071069633,0.25238234319060626,26.898243858686634,High Potential
542,542,542,ANDHRA PRADESH,Srikakulam,2703114,1341738,1361376,1495381,1290288,902436,3988,615432,149684,752752,32280,149554,ANDHRA PRADESH,SRIKAKULAM,28.66088671492891,73.39820999669031,0.44272466626551193,0.5333638117339504,0.016946558975460664,0.08307349647119905,0.22066738270454853,0.1658666099313414,0.2438540431612183,21.81802889584965,Medium Potential
543,543,543,ANDHRA PRADESH,Vizianagaram,2344474,1161477,1182997,1238388,1157962,749514,4453,527736,157056,592458,24128,140361,ANDHRA PRADESH,VIZIANAGARAM,47.88206114968944,53.915133177795035,0.4010482770889467,0.5737332959001161,0.025813723502711383,0.06940231997481455,0.2503359788653605,0.20954378437227322,0.21140423070853945,22.860025319762094,Medium Potential
544,544,544,ANDHRA PRADESH,Visakhapatnam,4290589,2138910,2151679,2568249,1889879,1379340,45492,1010250,660493,718847,124729,495389,ANDHRA PRADESH,VISAKHAPATNAM,,,0.5183867890742782,0.44359363415317044,0.18334406632110536,0.2918925031748078,0.48700397854105726,0.47884712978670957,0.3874890699940211,37.99649804925056,High Potential
545,545,545,ANDHRA PRADESH,East Godavari,5154296,2569688,2584608,3288577,2093681,1605841,22411,1297273,406362,1199479,93784,479914,ANDHRA PRADESH,EAST GODAVARI,17.12904817795287,81.98282672564065,0.5841742189175068,0.3601393541942436,0.0725065614250521,0.16954007901697596,0.4039828073807646,0.25305245039826485,0.4656374365010083,29.14960712109768,High Potential
546,546,546,ANDHRA PRADESH,West Godavari,3936966,1964918,1972048,2652389,1773112,1255628,12050,1017568,248373,1007255,55613,435334,ANDHRA PRADESH,WEST GODAVARI,16.87040932868564,81.22881592692411,0.6436886114032521,0.46771329038504483,0.04711081323909622,0.1156289537230491,0.4698705858845425,0.1978077902053793,0.35549319661415923,27.80106969629937,High Potential
547,547,547,ANDHRA PRADESH,Krishna,4517398,2267375,2250023,3009718,2048880,1476334,30438,1163932,567042,909292,101450,632890,ANDHRA PRADESH,KRISHNA,18.01565322606383,80.34893576942248,0.6312418951498326,0.475452178603771,0.11131475574955879,0.20895182967420411,0.5827575428494993,0.3840878825523222,0.40801078958073655,35.95231636614569,High Potential
548,548,548,ANDHRA PRADESH,Guntur,4887813,2440521,2447292,2960441,2381624,1582990,19383,1186028,513113,1069877,80434,648568,ANDHRA PRADESH,GUNTUR,16.332144600675477,80.12530516063143,0.5302284162746442,0.5575302159445527,0.0625363038123586,0.1405407051659666,0.5566239269446591,0.32414165598013883,0.44152600617581533,33.59298424465456,High Potential
549,549,549,ANDHRA PRADESH,Prakasam,3397448,1714764,1682684,1904435,1700567,1087575,6151,763746,214089,873486,43611,290947,ANDHRA PRADESH,PRAKASAM,15.596786977678573,79.526108971875,0.4549683928949377,0.5898819025477527,0.024150547127697958,0.09961440992353637,0.3608347824709302,0.19684987242259155,0.3066775098116709,25.83296991766003,Medium Potential
550,550,550,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,2963557,1492974,1470583,1832189,1314561,953513,10201,696024,264376,689137,39583,233623,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,,,0.5511771119296753,0.45115415254430136,0.053528251335358434,0.10501477216876409,0.3298452745720326,0.27726522868592246,0.2674189731874648,26.154380260145977,Medium Potential
551,551,551,ANDHRA PRADESH,Y.S.R.,2882469,1451777,1430692,1716766,1320404,884093,6667,671764,293504,590589,39923,209532,ANDHRA PRADESH,Y.S.R.,14.479968719281915,78.74806786728723,0.5134029371331579,0.48647833512620176,0.035134404810301126,0.11893766737229777,0.31881503973434433,0.33198317371588737,0.2600821161939258,27.12211398604105,High Potential
552,552,552,ANDHRA PRADESH,Kurnool,4053463,2039227,2014236,2127161,2029425,1090835,10081,816721,306982,783853,56478,195001,ANDHRA PRADESH,KURNOOL,15.244523459555557,77.52593209114285,0.39531241042806403,0.5901790673998405,0.04504119071435957,0.14422210441616412,0.2386233428732228,0.2814192797260814,0.3660338663701812,28.03903142681196,High Potential
553,553,553,ANDHRA PRADESH,Anantapur,4081148,2064495,2016653,2310960,2036166,1244428,8606,897970,341431,902997,48299,223016,ANDHRA PRADESH,ANANTAPUR,14.816988870231214,77.17629042767629,0.4644802651546062,0.5859306138565504,0.031490704645873946,0.09469699673900586,0.23924103194125976,0.2743678220033622,0.36853881020732265,27.622669291398278,High Potential
554,554,554,ANDHRA PRADESH,Chittoor,4174064,2090204,2083860,2667878,1933357,1303870,13763,944555,395900,907970,67087,324406,ANDHRA PRADESH,CHITTOOR,13.572386619907062,79.22133582654276,0.5860579521990132,0.4989039874724296,0.0526961236500282,0.14298882546124514,0.3350631746038925,0.3036345647955701,0.37694586679290465,29.775880228818874,High Potential
555,555,555,KARNATAKA,Belgaum,4779661,2423063,2356598,3052032,2105668,1318975,17560,808827,356198,962777,73497,240742,KARNATAKA,BELGAUM,,,0.5850402120297025,0.44378066280139417,0.06876309880489881,0.15930488343028432,0.2437992196074633,0.27005667279516293,0.43174039353812255,28.810615107694275,High Potential
556,556,556,KARNATAKA,Bagalkot,1889752,950111,939641,1113412,818081,490657,3745,301389,165858,324799,26297,49345,KARNATAKA,BAGALKOT,,,0.5027224272231254,0.42516659340179996,0.03566782906817315,0.151177304418509,0.13095531711959224,0.33803247482457194,0.17026090141424144,23.734014106807845,Medium Potential
557,557,557,KARNATAKA,Bijapur,2177331,1111022,1066309,1248268,927722,527490,4987,326594,131041,396449,36571,58890,KARNATAKA,BIJAPUR,,,0.4762363107496331,0.40855423545501746,0.046280139209202785,0.2112927284858105,0.14620172239136497,0.2484236667993706,0.1962811016577417,22.64844533886609,Medium Potential
558,558,558,KARNATAKA,Bidar,1703300,870665,832635,1042673,702608,389403,3971,271439,102269,287134,36072,34924,KARNATAKA,BIDAR,17.847794196764706,77.73108869588235,0.5410193355300892,0.37547382264684737,0.05061140320558725,0.3003264848308502,0.11596978630375339,0.2626302314055105,0.15339069053027177,23.083461482080182,Medium Potential
559,559,559,KARNATAKA,Raichur,1928812,964511,964301,979769,903413,455848,5200,314547,125402,330446,33903,51443,KARNATAKA,RAICHUR,16.087613640625,76.70265249140625,0.3672771680340429,0.5115539757986617,0.05765866211700367,0.2305607429020355,0.14786683493088526,0.2750960846597989,0.17379505732100486,24.027599378624434,Medium Potential
560,560,560,KARNATAKA,Koppal,1389920,699926,689994,809085,654766,337649,2135,223166,64681,272968,15263,31673,KARNATAKA,KOPPAL,15.55208225017814,75.94852111178251,0.4909235505757656,0.5181384518145365,0.028038920432027534,0.11911621357061775,0.12164071340041946,0.19156283596278975,0.12503601111241402,20.5705318321059,Medium Potential
561,561,561,KARNATAKA,Gadag,1064570,537147,527423,700177,495722,291972,3373,198064,111906,180066,15625,31959,KARNATAKA,GADAG,15.446563551923077,74.88879058141026,0.6169974797850772,0.5049222009391275,0.058504382511614855,0.1508713557702825,0.14319614173031944,0.3832764785664379,0.09559828391667716,26.31724874638023,High Potential
